id,title,authors,link,tags,originally_announced_at
98,Learning like a Child: Fast Novel Visual Concept Learning from Sentence Descriptions of Images,"['Junhua Mao', 'Wei Xu', 'Yi Yang', 'Jiang Wang', 'Zhiheng Huang', 'Alan Yuille']",https://arxiv.org/abs/1504.06692,"['cs.CV', 'cs.CL', 'cs.LG']","Submitted 1 October, 2015; v1 submitted 25 April, 2015;
      originally announced April 2015."
99,Sequence to Sequence -- Video to Text,"['Subhashini Venugopalan', 'Marcus Rohrbach', 'Jeff Donahue', 'Raymond Mooney', 'Trevor Darrell', 'Kate Saenko']",https://arxiv.org/abs/1505.00487,['cs.CV'],"Submitted 19 October, 2015; v1 submitted 3 May, 2015;
      originally announced May 2015."
100,A Fixed-Size Encoding Method for Variable-Length Sequences with its Application to Neural Network Language Models,"['Shiliang Zhang', 'Hui Jiang', 'Mingbin Xu', 'Junfeng Hou', 'Lirong Dai']",https://arxiv.org/abs/1505.01504,"['cs.NE', 'cs.CL', 'cs.LG']","Submitted 16 June, 2015; v1 submitted 6 May, 2015;
      originally announced May 2015."
101,Language Models for Image Captioning: The Quirks and What Works,"['Jacob Devlin', 'Hao Cheng', 'Hao Fang', 'Saurabh Gupta', 'Li Deng', 'Xiaodong He', 'Geoffrey Zweig', 'Margaret Mitchell']",https://arxiv.org/abs/1505.01809,"['cs.CL', 'cs.AI', 'cs.CV', 'cs.LG']","Submitted 14 October, 2015; v1 submitted 7 May, 2015;
      originally announced May 2015."
102,Jointly Modeling Embedding and Translation to Bridge Video and Language,"['Yingwei Pan', 'Tao Mei', 'Ting Yao', 'Houqiang Li', 'Yong Rui']",https://arxiv.org/abs/1505.01861,"['cs.CV', 'cs.MM']","Submitted 4 June, 2015; v1 submitted 7 May, 2015;
      originally announced May 2015."
103,Are You Talking to a Machine? Dataset and Methods for Multilingual Image Question Answering,"['Haoyuan Gao', 'Junhua Mao', 'Jie Zhou', 'Zhiheng Huang', 'Lei Wang', 'Wei Xu']",https://arxiv.org/abs/1505.05612,"['cs.CV', 'cs.CL', 'cs.LG']","Submitted 2 November, 2015; v1 submitted 21 May, 2015;
      originally announced May 2015."
104,Transition-Based Dependency Parsing with Stack Long Short-Term Memory,"['Chris Dyer', 'Miguel Ballesteros', 'Wang Ling', 'Austin Matthews', 'Noah A. Smith']",https://arxiv.org/abs/1505.08075,"['cs.CL', 'cs.LG', 'cs.NE']","Submitted 29 May, 2015; 
      originally announced May 2015."
105,A Critical Review of Recurrent Neural Networks for Sequence Learning,"['Zachary C. Lipton', 'John Berkowitz', 'Charles Elkan']",https://arxiv.org/abs/1506.00019,"['cs.LG', 'cs.NE']","Submitted 17 October, 2015; v1 submitted 29 May, 2015;
      originally announced June 2015."
106,Recurrent Neural Networks with External Memory for Language Understanding,"['Baolin Peng', 'Kaisheng Yao']",https://arxiv.org/abs/1506.00195,"['cs.CL', 'cs.AI', 'cs.LG', 'cs.NE']","Submitted 31 May, 2015; 
      originally announced June 2015."
107,Sequence-to-Sequence Neural Net Models for Grapheme-to-Phoneme Conversion,"['Kaisheng Yao', 'Geoffrey Zweig']",https://arxiv.org/abs/1506.00196,['cs.CL'],"Submitted 20 August, 2015; v1 submitted 31 May, 2015;
      originally announced June 2015."
108,A Hierarchical Neural Autoencoder for Paragraphs and Documents,"['Jiwei Li', 'Minh-Thang Luong', 'Dan Jurafsky']",https://arxiv.org/abs/1506.01057,['cs.CL'],"Submitted 5 June, 2015; v1 submitted 2 June, 2015;
      originally announced June 2015."
109,The Long-Short Story of Movie Description,"['Anna Rohrbach', 'Marcus Rohrbach', 'Bernt Schiele']",https://arxiv.org/abs/1506.01698,"['cs.CV', 'cs.CL']","Submitted 4 June, 2015; 
      originally announced June 2015."
110,Visualizing and Understanding Recurrent Networks,"['Andrej Karpathy', 'Justin Johnson', 'Li Fei-Fei']",https://arxiv.org/abs/1506.02078,"['cs.LG', 'cs.CL', 'cs.NE']","Submitted 16 November, 2015; v1 submitted 5 June, 2015;
      originally announced June 2015."
111,Knowledge Transfer Pre-training,"['Zhiyuan Tang', 'Dong Wang', 'Yiqiao Pan', 'Zhiyong Zhang']",https://arxiv.org/abs/1506.02256,"['cs.LG', 'cs.NE', 'stat.ML']","Submitted 7 June, 2015; 
      originally announced June 2015."
112,Learning to Transduce with Unbounded Memory,"['Edward Grefenstette', 'Karl Moritz Hermann', 'Mustafa Suleyman', 'Phil Blunsom']",https://arxiv.org/abs/1506.02516,"['cs.NE', 'cs.CL', 'cs.LG']","Submitted 3 November, 2015; v1 submitted 8 June, 2015;
      originally announced June 2015."
113,Neural Adaptive Sequential Monte Carlo,"['Shixiang Gu', 'Zoubin Ghahramani', 'Richard E. Turner']",https://arxiv.org/abs/1506.03338,"['cs.LG', 'stat.ML']","Submitted 16 November, 2015; v1 submitted 10 June, 2015;
      originally announced June 2015."
114,Generative Image Modeling Using Spatial LSTMs,"['Lucas Theis', 'Matthias Bethge']",https://arxiv.org/abs/1506.03478,"['stat.ML', 'cs.CV', 'cs.LG']","Submitted 18 September, 2015; v1 submitted 10 June, 2015;
      originally announced June 2015."
115,"Listen, Attend, and Walk: Neural Mapping of Navigational Instructions to Action Sequences","['Hongyuan Mei', 'Mohit Bansal', 'Matthew R. Walter']",https://arxiv.org/abs/1506.04089,"['cs.CL', 'cs.AI', 'cs.LG', 'cs.NE', 'cs.RO']","Submitted 17 December, 2015; v1 submitted 12 June, 2015;
      originally announced June 2015."
116,Convolutional LSTM Network: A Machine Learning Approach for Precipitation Nowcasting,"['Xingjian Shi', 'Zhourong Chen', 'Hao Wang', 'Dit-Yan Yeung', 'Wai-kin Wong', 'Wang-chun Woo']",https://arxiv.org/abs/1506.04214,['cs.CV'],"Submitted 19 September, 2015; v1 submitted 12 June, 2015;
      originally announced June 2015."
117,Reading Scene Text in Deep Convolutional Sequences,"['Pan He', 'Weilin Huang', 'Yu Qiao', 'Chen Change Loy', 'Xiaoou Tang']",https://arxiv.org/abs/1506.04395,['cs.CV'],"Submitted 20 December, 2015; v1 submitted 14 June, 2015;
      originally announced June 2015."
118,Tree-structured composition in neural networks without tree-structured architectures,"['Samuel R. Bowman', 'Christopher D. Manning', 'Christopher Potts']",https://arxiv.org/abs/1506.04834,"['cs.CL', 'cs.LG']","Submitted 9 November, 2015; v1 submitted 16 June, 2015;
      originally announced June 2015."
119,End-to-end people detection in crowded scenes,"['Russell Stewart', 'Mykhaylo Andriluka']",https://arxiv.org/abs/1506.04878,['cs.CV'],"Submitted 8 July, 2015; v1 submitted 16 June, 2015;
      originally announced June 2015."
120,Deep Knowledge Tracing,"['Chris Piech', 'Jonathan Spencer', 'Jonathan Huang', 'Surya Ganguli', 'Mehran Sahami', 'Leonidas Guibas', 'Jascha Sohl-Dickstein']",https://arxiv.org/abs/1506.05908,"['cs.AI', 'cs.CY', 'cs.LG']","Submitted 19 June, 2015; 
      originally announced June 2015."
121,Answer Sequence Learning with Neural Networks for Answer Selection in Community Question Answering,"['Xiaoqiang Zhou', 'Baotian Hu', 'Qingcai Chen', 'Buzhou Tang', 'Xiaolong Wang']",https://arxiv.org/abs/1506.06490,"['cs.CL', 'cs.IR', 'cs.LG']","Submitted 22 June, 2015; 
      originally announced June 2015."
122,"Parallel Multi-Dimensional LSTM, With Application to Fast Biomedical Volumetric Image Segmentation","['Marijn F. Stollenga', 'Wonmin Byeon', 'Marcus Liwicki', 'Juergen Schmidhuber']",https://arxiv.org/abs/1506.07452,"['cs.CV', 'cs.LG']","Submitted 24 June, 2015; 
      originally announced June 2015."
123,Occam's Gates,"['Jonathan Raiman', 'Szymon Sidor']",https://arxiv.org/abs/1506.08251,['cs.LG'],"Submitted 26 June, 2015; 
      originally announced June 2015."
124,Dependency Recurrent Neural Language Models for Sentence Completion,"['Piotr Mirowski', 'Andreas Vlachos']",https://arxiv.org/abs/1507.01193,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 5 July, 2015; 
      originally announced July 2015."
125,Incremental LSTM-based Dialog State Tracker,"['Lukas Zilka', 'Filip Jurcicek']",https://arxiv.org/abs/1507.03471,['cs.CL'],"Submitted 13 July, 2015; 
      originally announced July 2015."
126,Neural NILM: Deep Neural Networks Applied to Energy Disaggregation,"['Jack Kelly', 'William Knottenbelt']",https://arxiv.org/abs/1507.06594,['cs.NE'],"Submitted 28 September, 2015; v1 submitted 23 July, 2015;
      originally announced July 2015."
127,Fast and Accurate Recurrent Neural Network Acoustic Models for Speech Recognition,"['Haşim Sak', 'Andrew Senior', 'Kanishka Rao', 'Françoise Beaufays']",https://arxiv.org/abs/1507.06947,"['cs.CL', 'cs.LG', 'cs.NE', 'stat.ML']","Submitted 24 July, 2015; 
      originally announced July 2015."
128,Non-Compositional Term Dependence for Information Retrieval,"['Christina Lioma', 'Jakob Grue Simonsen', 'Birger Larsen', 'Niels Dalum Hansen']",https://arxiv.org/abs/1507.08198,['cs.IR'],"Submitted 29 July, 2015; 
      originally announced July 2015."
129,Entropy and Graph Based Modelling of Document Coherence using Discourse Entities: An Application,"['Casper Petersen', 'Christina Lioma', 'Jakob Grue Simonsen', 'Birger Larsen']",https://arxiv.org/abs/1507.08234,['cs.IR'],"Submitted 29 July, 2015; 
      originally announced July 2015."
130,EESEN: End-to-End Speech Recognition using Deep RNN Models and WFST-based Decoding,"['Yajie Miao', 'Mohammad Gowayyed', 'Florian Metze']",https://arxiv.org/abs/1507.08240,"['cs.CL', 'cs.LG']","Submitted 18 October, 2015; v1 submitted 29 July, 2015;
      originally announced July 2015."
131,Recurrent Network Models for Human Dynamics,"['Katerina Fragkiadaki', 'Sergey Levine', 'Panna Felsen', 'Jitendra Malik']",https://arxiv.org/abs/1508.00271,['cs.CV'],"Submitted 28 September, 2015; v1 submitted 2 August, 2015;
      originally announced August 2015."
132,Time-series modeling with undecimated fully convolutional neural networks,['Roni Mittelman'],https://arxiv.org/abs/1508.00317,"['stat.ML', 'cs.LG']","Submitted 3 August, 2015; 
      originally announced August 2015."
133,Improved Transition-Based Parsing by Modeling Characters instead of Words with LSTMs,"['Miguel Ballesteros', 'Chris Dyer', 'Noah A. Smith']",https://arxiv.org/abs/1508.00657,['cs.CL'],"Submitted 11 August, 2015; v1 submitted 4 August, 2015;
      originally announced August 2015."
134,Relation Classification via Recurrent Neural Network,"['Dongxu Zhang', 'Dong Wang']",https://arxiv.org/abs/1508.01006,"['cs.CL', 'cs.LG', 'cs.NE']","Submitted 24 December, 2015; v1 submitted 5 August, 2015;
      originally announced August 2015."
135,Interference Alignment Designs for Secure Multiuser MIMO Systems: Rank Constrained Rank Minimization Approach,"['Tung T. Vu', 'Ha Hoang Kha', 'Trung Q. Duong']",https://arxiv.org/abs/1508.01169,"['cs.IT', 'math.OC']","Submitted 3 August, 2015; 
      originally announced August 2015."
136,Semantically Conditioned LSTM-based Natural Language Generation for Spoken Dialogue Systems,"['Tsung-Hsien Wen', 'Milica Gasic', 'Nikola Mrksic', 'Pei-Hao Su', 'David Vandyke', 'Steve Young']",https://arxiv.org/abs/1508.01745,['cs.CL'],"Submitted 26 August, 2015; v1 submitted 7 August, 2015;
      originally announced August 2015."
137,Bidirectional LSTM-CRF Models for Sequence Tagging,"['Zhiheng Huang', 'Wei Xu', 'Kai Yu']",https://arxiv.org/abs/1508.01991,['cs.CL'],"Submitted 9 August, 2015; 
      originally announced August 2015."
138,Benchmarking of LSTM Networks,['Thomas M. Breuel'],https://arxiv.org/abs/1508.02774,['cs.NE'],"Submitted 11 August, 2015; 
      originally announced August 2015."
139,Reward Shaping with Recurrent Neural Networks for Speeding up On-Line Policy Learning in Spoken Dialogue Systems,"['Pei-Hao Su', 'David Vandyke', 'Milica Gasic', 'Nikola Mrksic', 'Tsung-Hsien Wen', 'Steve Young']",https://arxiv.org/abs/1508.03391,"['cs.LG', 'cs.CL']","Submitted 18 August, 2015; v1 submitted 13 August, 2015;
      originally announced August 2015."
140,Classifying Relations via Long Short Term Memory Networks along Shortest Dependency Path,"['Xu Yan', 'Lili Mou', 'Ge Li', 'Yunchuan Chen', 'Hao Peng', 'Zhi Jin']",https://arxiv.org/abs/1508.03720,"['cs.CL', 'cs.LG']","Submitted 15 August, 2015; 
      originally announced August 2015."
141,Depth-Gated LSTM,"['Kaisheng Yao', 'Trevor Cohn', 'Katerina Vylomova', 'Kevin Duh', 'Chris Dyer']",https://arxiv.org/abs/1508.03790,"['cs.NE', 'cs.CL']","Submitted 25 August, 2015; v1 submitted 16 August, 2015;
      originally announced August 2015."
142,Character-Aware Neural Language Models,"['Yoon Kim', 'Yacine Jernite', 'David Sontag', 'Alexander M. Rush']",https://arxiv.org/abs/1508.06615,"['cs.CL', 'cs.NE', 'stat.ML']","Submitted 1 December, 2015; v1 submitted 26 August, 2015;
      originally announced August 2015."
143,DAG-Recurrent Neural Networks For Scene Labeling,"['Bing Shuai', 'Zhen Zuo', 'Gang Wang', 'Bing Wang']",https://arxiv.org/abs/1509.00552,['cs.CV'],"Submitted 23 November, 2015; v1 submitted 1 September, 2015;
      originally announced September 2015."
144,Object Recognition from Short Videos for Robotic Perception,"['Ivan Bogun', 'Anelia Angelova', 'Navdeep Jaitly']",https://arxiv.org/abs/1509.01602,['cs.CV'],"Submitted 4 September, 2015; 
      originally announced September 2015."
145,Recurrent Reinforcement Learning: A Hybrid Approach,"['Xiujun Li', 'Lihong Li', 'Jianfeng Gao', 'Xiaodong He', 'Jianshu Chen', 'Li Deng', 'Ji He']",https://arxiv.org/abs/1509.03044,"['cs.LG', 'cs.AI', 'eess.SY']","Submitted 19 November, 2015; v1 submitted 10 September, 2015;
      originally announced September 2015."
146,Guiding Long-Short Term Memory for Image Caption Generation,"['Xu Jia', 'Efstratios Gavves', 'Basura Fernando', 'Tinne Tuytelaars']",https://arxiv.org/abs/1509.04942,['cs.CV'],"Submitted 16 September, 2015; 
      originally announced September 2015."
147,Recurrent Neural Networks for Driver Activity Anticipation via Sensory-Fusion Architecture,"['Ashesh Jain', 'Avi Singh', 'Hema S Koppula', 'Shane Soh', 'Ashutosh Saxena']",https://arxiv.org/abs/1509.05016,"['cs.CV', 'cs.AI', 'cs.RO']","Submitted 16 September, 2015; 
      originally announced September 2015."
148,Recurrent Spatial Transformer Networks,"['Søren Kaae Sønderby', 'Casper Kaae Sønderby', 'Lars Maaløe', 'Ole Winther']",https://arxiv.org/abs/1509.05329,['cs.CV'],"Submitted 17 September, 2015; 
      originally announced September 2015."
149,Noise Robust IOA/CAS Speech Separation and Recognition System For The Third 'CHIME' Challenge,"['Xiaofei Wang', 'Chao Wu', 'Pengyuan Zhang', 'Ziteng Wang', 'Yong Liu', 'Xu Li', 'Qiang Fu', 'Yonghong Yan']",https://arxiv.org/abs/1509.06103,"['cs.SD', 'cs.CL']","Submitted 20 September, 2015; 
      originally announced September 2015."
150,The ICSTM+TUM+UP Approach to the 3rd CHIME Challenge: Single-Channel LSTM Speech Enhancement with Multi-Channel Correlation Shaping Dereverberation and LSTM Language Models,"['Amr El-Desoky Mousa', 'Erik Marchi', 'Björn Schuller']",https://arxiv.org/abs/1510.00268,['cs.SD'],"Submitted 1 October, 2015; 
      originally announced October 2015."
151,Batch Normalized Recurrent Neural Networks,"['César Laurent', 'Gabriel Pereyra', 'Philémon Brakel', 'Ying Zhang', 'Yoshua Bengio']",https://arxiv.org/abs/1510.01378,"['stat.ML', 'cs.LG', 'cs.NE']","Submitted 5 October, 2015; 
      originally announced October 2015."
152,Unsupervised Extraction of Video Highlights Via Robust Recurrent Auto-encoders,"['Huan Yang', 'Baoyuan Wang', 'Stephen Lin', 'David Wipf', 'Minyi Guo', 'Baining Guo']",https://arxiv.org/abs/1510.01442,['cs.CV'],"Submitted 6 October, 2015; 
      originally announced October 2015."
153,A Waveform Representation Framework for High-quality Statistical Parametric Speech Synthesis,"['Bo Fan', 'Siu Wa Lee', 'Xiaohai Tian', 'Lei Xie', 'Minghui Dong']",https://arxiv.org/abs/1510.01443,"['cs.SD', 'cs.LG']","Submitted 6 October, 2015; 
      originally announced October 2015."
154,Feedforward Sequential Memory Neural Networks without Recurrent Feedback,"['ShiLiang Zhang', 'Hui Jiang', 'Si Wei', 'LiRong Dai']",https://arxiv.org/abs/1510.02693,"['cs.NE', 'cs.CL', 'cs.LG']","Submitted 9 October, 2015; 
      originally announced October 2015."
155,Improved Deep Learning Baselines for Ubuntu Corpus Dialogs,"['Rudolf Kadlec', 'Martin Schmid', 'Jan Kleindienst']",https://arxiv.org/abs/1510.03753,['cs.CL'],"Submitted 3 November, 2015; v1 submitted 13 October, 2015;
      originally announced October 2015."
156,Optimizing and Contrasting Recurrent Neural Network Architectures,['Ben Krause'],https://arxiv.org/abs/1510.04953,"['stat.ML', 'cs.LG', 'cs.NE']","Submitted 16 October, 2015; 
      originally announced October 2015."
157,Part-of-Speech Tagging with Bidirectional Long Short-Term Memory Recurrent Neural Network,"['Peilu Wang', 'Yao Qian', 'Frank K. Soong', 'Lei He', 'Hai Zhao']",https://arxiv.org/abs/1510.06168,['cs.CL'],"Submitted 21 October, 2015; 
      originally announced October 2015."
158,On End-to-End Program Generation from User Intention by Deep Neural Networks,"['Lili Mou', 'Rui Men', 'Ge Li', 'Lu Zhang', 'Zhi Jin']",https://arxiv.org/abs/1510.07211,"['cs.SE', 'cs.LG']","Submitted 25 October, 2015; 
      originally announced October 2015."
159,Prediction-Adaptation-Correction Recurrent Neural Networks for Low-Resource Language Speech Recognition,"['Yu Zhang', 'Ekapol Chuangsuwanich', 'James Glass', 'Dong Yu']",https://arxiv.org/abs/1510.08985,"['cs.CL', 'cs.LG', 'cs.NE', 'eess.AS']","Submitted 30 October, 2015; 
      originally announced October 2015."
160,Generating Text with Deep Reinforcement Learning,['Hongyu Guo'],https://arxiv.org/abs/1510.09202,"['cs.CL', 'cs.LG', 'cs.NE']","Submitted 30 October, 2015; 
      originally announced October 2015."
161,A Unified Tagging Solution: Bidirectional LSTM Recurrent Neural Network with Word Embedding,"['Peilu Wang', 'Yao Qian', 'Frank K. Soong', 'Lei He', 'Hai Zhao']",https://arxiv.org/abs/1511.00215,['cs.CL'],"Submitted 1 November, 2015; 
      originally announced November 2015."
162,Automatic Prosody Prediction for Chinese Speech Synthesis using BLSTM-RNN and Embedding Features,"['Chuang Ding', 'Lei Xie', 'Jie Yan', 'Weini Zhang', 'Yang Liu']",https://arxiv.org/abs/1511.00360,"['cs.CL', 'cs.SD']","Submitted 1 November, 2015; 
      originally announced November 2015."
